lat_sweref	lat_wgs84	lon_sweref	lon_wgs84
6759123	60.3641	1195261	27.6568
6759123	60.3469	1205261	27.8335
6759123	60.3295	1215261	28.0101
6759123	60.3118	1225261	28.1864
6759123	60.2939	1235261	28.3625
6759123	60.2757	1245261	28.5384
6759123	60.2388	1265261	28.8894
6759123	60.2199	1275261	29.0646
6759123	60.2009	1285261	29.2396
6759123	60.1816	1295261	29.4143
6749123	60.8605	615261	17.122
6749123	60.8575	625261	17.3059
6749123	60.8542	635261	17.4898
6749123	60.8507	645261	17.6737
6749123	60.8469	655261	17.8575
6749123	60.8429	665261	18.0412
6749123	60.8386	675261	18.2249
6749123	60.833999999999996	685261	18.4086
6749123	60.8293	695261	18.5921
6749123	60.8242	705261	18.7756
6749123	60.8189	715261	18.9591
6749123	60.8134	725261	19.1425
6749123	60.8076	735261	19.3258
6749123	60.8016	745261	19.509
6749123	60.7953	755261	19.6921
6749123	60.7888	765261	19.8752
6749123	60.782	775261	20.0581
6749123	60.7749	785261	20.241
6749123	60.7677	795261	20.4238
6749123	60.7601	805261	20.6065
6749123	60.7524	815261	20.789
6749123	60.7443	825261	20.9715
6749123	60.3428	1155261	26.915
6749123	60.3266	1165261	27.0921
6749123	60.3101	1175261	27.2691
6749123	60.2934	1185261	27.4458
6749123	60.2765	1195261	27.6223
6749123	60.2594	1205261	27.7987
6749123	60.242	1215261	27.9748
6749123	60.2243	1225261	28.1506
6749123	60.2065	1235261	28.3263
6749123	60.1884	1245261	28.5017
6749123	60.1701	1255261	28.6769
6749123	60.1516	1265261	28.8519
6749123	60.1328	1275261	29.0267
6749123	60.1138	1285261	29.2012
6749123	60.0946	1295261	29.3755
6739123	60.7678	625261	17.2995
6739123	60.7645	635261	17.4829
6739123	60.761	645261	17.6662
6739123	60.7572	655261	17.8495
6739123	60.7532	665261	18.0327
6739123	60.7489	675261	18.2159
6739123	60.7444	685261	18.399
6739123	60.7397	695261	18.5821
6739123	60.7346	705261	18.7651
6739123	60.7294	715261	18.948
6739123	60.7239	725261	19.1309
6739123	60.7181	735261	19.3137
6739123	60.7121	745261	19.4964
6739123	60.7058	755261	19.679000000000002
6739123	60.6993	765261	19.8616
6739123	60.6925	775261	20.044
6739123	60.6855	785261	20.2264
6739123	60.6783	795261	20.4087
6739123	60.6708	805261	20.5909
6739123	60.663000000000004	815261	20.7729
6739123	60.655	825261	20.9549
6739123	60.2866	1135261	26.5286
6739123	60.2709	1145261	26.7057
6739123	60.2549	1155261	26.8826
6739123	60.2388	1165261	27.0593
6739123	60.2224	1175261	27.2358
6739123	60.2057	1185261	27.4121
6739123	60.1889	1195261	27.5881
6739123	60.1718	1205261	27.764
6739123	60.1545	1215261	27.9397
6739123	60.1369	1225261	28.1151
6739123	60.1191	1235261	28.2903
6739123	60.1011	1245261	28.4653
6739123	60.0829	1255261	28.6401
6739123	60.0644	1265261	28.8146
6739123	60.0457	1275261	28.989
6739123	60.0268	1285261	29.1631
6739123	60.0076	1295261	29.3369
6729123	60.6781	625261	17.2931
6729123	60.6748	635261	17.4759
6729123	60.6713	645261	17.6588
6729123	60.6676	655261	17.8416
6729123	60.6636	665261	18.0243
6729123	60.6593	675261	18.207
6729123	60.6548	685261	18.3896
6729123	60.65	695261	18.5721
6729123	60.645	705261	18.7546
6729123	60.6398	715261	18.9371
6729123	60.6343	725261	19.1194
6729123	60.6286	735261	19.3017
6729123	60.6226	745261	19.4839
6729123	60.6163	755261	19.666
6729123	60.6098	765261	19.8481
6729123	60.6031	775261	20.03
6729123	60.5961	785261	20.2119
6729123	60.5889	795261	20.3937
6729123	60.5814	805261	20.5754
6729123	60.5737	815261	20.756999999999998
6729123	60.5657	825261	20.9384
6729123	60.2292	1115261	26.1434
6729123	60.214	1125261	26.3204
6729123	60.1986	1135261	26.4973
6729123	60.183	1145261	26.6739
6729123	60.1671	1155261	26.8504
6729123	60.151	1165261	27.0266
6729123	60.1346	1175261	27.2027
6729123	60.1181	1185261	27.3785
6729123	60.1012	1195261	27.5541
6729123	60.0842	1205261	27.7296
6729123	60.0669	1215261	27.9048
6729123	60.0495	1225261	28.0798
6729123	60.0317	1235261	28.2546
6729123	60.0138	1245261	28.4291
6729123	59.9956	1255261	28.6035
6729123	59.9772	1265261	28.7776
6729123	59.9586	1275261	28.9515
6729123	59.9397	1285261	29.1251
6719123	60.5851	635261	17.4691
6719123	60.5816	645261	17.6514
6719123	60.5779	655261	17.8337
6719123	60.5739	665261	18.0159
6719123	60.5697	675261	18.1981
6719123	60.5652	685261	18.3802
6719123	60.5604	695261	18.5622
6719123	60.5555	705261	18.7442
6719123	60.5502	715261	18.9262
6719123	60.5447	725261	19.108
6719123	60.538999999999994	735261	19.2898
6719123	60.5331	745261	19.4715
6719123	60.5268	755261	19.6531
6719123	60.5204	765261	19.8347
6719123	60.5137	775261	20.0161
6719123	60.5067	785261	20.1975
6719123	60.4995	795261	20.3788
6719123	60.156000000000006	1105261	25.9364
6719123	60.1411	1115261	26.1132
6719123	60.126000000000005	1125261	26.2898
6719123	60.1106	1135261	26.4662
6719123	60.095	1145261	26.6424
6719123	60.0792	1155261	26.8184
6719123	60.0631	1165261	26.9942
6719123	60.0469	1175261	27.1698
6719123	60.0303	1185261	27.3452
6719123	60.0136	1195261	27.5204
6719123	59.9966	1205261	27.6954
6719123	59.9794	1215261	27.8701
6719123	59.961999999999996	1225261	28.0447
6719123	59.9443	1235261	28.219
6719123	59.9264	1245261	28.3932
6719123	59.9083	1255261	28.5671
6719123	59.89	1265261	28.7408
6719123	59.8714	1275261	28.9142
6719123	59.8526	1285261	29.0875
6709123	60.4919	645261	17.6441
6709123	60.48	675261	18.1892
6709123	60.4755	685261	18.3709
6709123	60.4708	695261	18.5524
6709123	60.4659	705261	18.7339
6709123	60.4607	715261	18.9153
6709123	60.4552	725261	19.0967
6709123	60.4495	735261	19.278
6709123	60.4435	745261	19.4592
6709123	60.4373	755261	19.6403
6709123	60.1109	1075261	25.3769
6709123	60.0968	1085261	25.5537
6709123	60.0824	1095261	25.7304
6709123	60.0678	1105261	25.9069
6709123	60.053000000000004	1115261	26.0832
6709123	60.0379	1125261	26.2593
6709123	60.0226	1135261	26.4353
6709123	60.0071	1145261	26.611
6709123	59.9913	1155261	26.7866
6709123	59.9753	1165261	26.9619
6709123	59.9591	1175261	27.1371
6709123	59.9426	1185261	27.311999999999998
6709123	59.9259	1195261	27.4868
6709123	59.909	1205261	27.6613
6709123	59.8919	1215261	27.8357
6709123	59.8745	1225261	28.0098
6709123	59.8569	1235261	28.1837
6709123	59.8391	1245261	28.3574
6709123	59.821000000000005	1255261	28.5309
6709123	59.8028	1265261	28.7042
6709123	59.7843	1275261	28.8772
6709123	59.7655	1285261	29.05
6699123	60.3904	675261	18.1805
6699123	60.3859	685261	18.3616
6699123	60.3812	695261	18.5426
6699123	60.3763	705261	18.7236
6699123	60.3711	715261	18.9046
6699123	60.3656	725261	19.0854
6699123	60.36	735261	19.2662
6699123	60.354	745261	19.4469
6699123	60.0635	1045261	24.8186
6699123	60.0501	1055261	24.9955
6699123	60.0365	1065261	25.1723
6699123	60.0226	1075261	25.3489
6699123	60.0085	1085261	25.5253
6699123	59.9942	1095261	25.7015
6699123	59.9797	1105261	25.8775
6699123	59.9649	1115261	26.0534
6699123	59.9498	1125261	26.2291
6699123	59.9346	1135261	26.4045
6699123	59.9191	1145261	26.5798
6699123	59.9034	1155261	26.755
6699123	59.8875	1165261	26.9299
6699123	59.8713	1175261	27.1046
6699123	59.8549	1185261	27.2791
6699123	59.8383	1195261	27.4534
6699123	59.8214	1205261	27.6275
6699123	59.8043	1215261	27.8014
6699123	59.787	1225261	27.9751
6699123	59.7695	1235261	28.1486
6699123	59.7517	1245261	28.3219
6699123	59.7337	1255261	28.4949
6689123	60.2963	685261	18.3524
6689123	60.2916	695261	18.5329
6689123	60.2867	705261	18.7134
6689123	60.2815	715261	18.8939
6689123	60.2761	725261	19.0742
6689123	60.2704	735261	19.2545
6689123	59.9881	1035261	24.6155
6689123	59.975	1045261	24.7922
6689123	59.9617	1055261	24.9686
6689123	59.9481	1065261	25.1449
6689123	59.9343	1075261	25.320999999999998
6689123	59.9202	1085261	25.497
6689123	59.906000000000006	1095261	25.6727
6689123	59.8915	1105261	25.8483
6689123	59.8767	1115261	26.0237
6689123	59.8618	1125261	26.199
6689123	59.8466	1135261	26.374000000000002
6689123	59.8311	1145261	26.5489
6689123	59.8155	1155261	26.7235
6689123	59.7996	1165261	26.898000000000003
6689123	59.7835	1175261	27.0723
6689123	59.7671	1185261	27.2464
6689123	59.7506	1195261	27.4203
6689123	59.7338	1205261	27.5939
6689123	59.7167	1215261	27.7674
6689123	59.6995	1225261	27.9407
6689123	59.681999999999995	1235261	28.1137
6689123	59.6643	1245261	28.2866
6679123	60.202	695261	18.5233
6679123	60.1971	705261	18.7033
6679123	60.1919	715261	18.8832
6679123	60.1865	725261	19.0631
6679123	60.1809	735261	19.2429
6679123	60.175	745261	19.4227
6679123	59.925	1015261	24.2369
6679123	59.9124	1025261	24.4134
6679123	59.8996	1035261	24.5897
6679123	59.8865	1045261	24.7659
6679123	59.8732	1055261	24.9419
6679123	59.8597	1065261	25.1177
6679123	59.8459	1075261	25.2934
6679123	59.832	1085261	25.4689
6679123	59.8177	1095261	25.6442
6679123	59.8033	1105261	25.8193
6679123	59.7886	1115261	25.9943
6679123	59.7737	1125261	26.1691
6679123	59.7585	1135261	26.3437
6679123	59.7432	1145261	26.5181
6679123	59.7276	1155261	26.6923
6679123	59.7117	1165261	26.8664
6679123	59.6957	1175261	27.0402
6679123	59.6794	1185261	27.2139
6679123	59.6629	1195261	27.3873
6679123	59.6461	1205261	27.5605
6679123	59.6292	1215261	27.7336
6679123	59.611999999999995	1225261	27.9064
6679123	59.5946	1235261	28.0791
6669123	60.1124	695261	18.5137
6669123	60.1075	705261	18.6932
6669123	60.1023	715261	18.8727
6669123	60.0969	725261	19.0521
6669123	60.0913	735261	19.2314
6669123	60.0855	745261	19.4106
6669123	60.0794	755261	19.5898
6669123	59.8607	995261	23.8596
6669123	59.8487	1005261	24.035999999999998
6669123	59.8364	1015261	24.2121
6669123	59.8238	1025261	24.3882
6669123	59.81100000000001	1035261	24.564
6669123	59.798	1045261	24.7397
6669123	59.7848	1055261	24.9153
6669123	59.7713	1065261	25.0907
6669123	59.7576	1075261	25.2659
6669123	59.7436	1085261	25.4409
6669123	59.7295	1095261	25.6158
6669123	59.7151	1105261	25.7905
6669123	59.7004	1115261	25.965
6669123	59.6856	1125261	26.1394
6669123	59.6705	1135261	26.3135
6669123	59.6552	1145261	26.4875
6669123	59.6396	1155261	26.6613
6669123	59.6238	1165261	26.8349
6669123	59.6078	1175261	27.0083
6669123	59.5916	1185261	27.1815
6669123	59.5752	1195261	27.3545
6669123	59.5585	1205261	27.5274
6669123	59.5416	1215261	27.7
6669123	59.5244	1225261	27.8724
6669123	59.5071	1235261	28.0446
6659123	60.0179	705261	18.6832
6659123	60.0127	715261	18.8622
6659123	60.0074	725261	19.0411
6659123	60.0018	735261	19.2199
6659123	59.9959	745261	19.3987
6659123	59.9898	755261	19.5774
6659123	59.9835	765261	19.756
6659123	59.8067	965261	23.3074
6659123	59.7954	975261	23.4837
6659123	59.7838	985261	23.6599
6659123	59.772	995261	23.8359
6659123	59.76	1005261	24.0118
6659123	59.7477	1015261	24.1875
6659123	59.7352	1025261	24.3631
6659123	59.7225	1035261	24.5385
6659123	59.7095	1045261	24.7138
6659123	59.6963	1055261	24.8889
6659123	59.6829	1065261	25.0638
6659123	59.6692	1075261	25.2386
6659123	59.6553	1085261	25.4132
6659123	59.6412	1095261	25.5876
6659123	59.6269	1105261	25.7619
6659123	59.6123	1115261	25.9359
6659123	59.5975	1125261	26.1098
6659123	59.5824	1135261	26.2836
6659123	59.5672	1145261	26.4571
6659123	59.5517	1155261	26.6305
6659123	59.536	1165261	26.8036
6659123	59.52	1175261	26.9766
6659123	59.5038	1185261	27.1494
6659123	59.4874	1195261	27.322
6659123	59.4708	1205261	27.4944
6659123	59.45399999999999	1215261	27.6666
6659123	59.4369	1225261	27.8385
6649123	59.9231	715261	18.8517
6649123	59.9178	725261	19.0302
6649123	59.9122	735261	19.2085
6649123	59.9064	745261	19.3868
6649123	59.9003	755261	19.565
6649123	59.894	765261	19.7432
6649123	59.8875	775261	19.9212
6649123	59.8807	785261	20.0992
6649123	59.8737	795261	20.2771
6649123	59.8664	805261	20.4549
6649123	59.8589	815261	20.6326
6649123	59.8512	825261	20.8102
6649123	59.8432	835261	20.9877
6649123	59.835	845261	21.1652
6649123	59.8265	855261	21.3425
6649123	59.8178	865261	21.5197
6649123	59.8089	875261	21.6968
6649123	59.7997	885261	21.8738
6649123	59.7903	895261	22.0506
6649123	59.7807	905261	22.2274
6649123	59.7708	915261	22.404
6649123	59.7607	925261	22.5805
6649123	59.7503	935261	22.7569
6649123	59.7397	945261	22.9331
6649123	59.7289	955261	23.1093
6649123	59.7179	965261	23.2852
6649123	59.7066	975261	23.4611
6649123	59.695	985261	23.6368
6649123	59.6833	995261	23.8124
6649123	59.6713	1005261	23.9878
6649123	59.6591	1015261	24.163
6649123	59.6466	1025261	24.3382
6649123	59.6339	1035261	24.5131
6649123	59.621	1045261	24.6879
6649123	59.6079	1055261	24.8626
6649123	59.5945	1065261	25.0371
6649123	59.5809	1075261	25.2114
6649123	59.567	1085261	25.3856
6649123	59.5529	1095261	25.5596
6649123	59.5386	1105261	25.7334
6639123	59.8336	715261	18.8414
6639123	59.8282	725261	19.0193
6639123	59.8227	735261	19.1972
6639123	59.8169	745261	19.375
6639123	59.8108	755261	19.5528
6639123	59.8046	765261	19.7304
6639123	59.798	775261	19.908
6639123	59.7913	785261	20.0855
6639123	59.7843	795261	20.2629
6639123	59.777	805261	20.4403
6639123	59.7696	815261	20.6175
6639123	59.7618	825261	20.7947
6639123	59.7539	835261	20.9717
6639123	59.7457	845261	21.1486
6639123	59.7373	855261	21.3255
6639123	59.7286	865261	21.5022
6639123	59.7197	875261	21.6789
6639123	59.7106	885261	21.8554
6639123	59.7012	895261	22.0318
6639123	59.6916	905261	22.2081
6639123	59.6817	915261	22.3842
6639123	59.6717	925261	22.5603
6639123	59.6614	935261	22.7362
6639123	59.6508	945261	22.912
6639123	59.64	955261	23.0877
6639123	59.629	965261	23.2632
6639123	59.6178	975261	23.4386
6639123	59.6063	985261	23.6138
6639123	59.5945	995261	23.7889
6639123	59.5826	1005261	23.9639
6639123	59.5704	1015261	24.1387
6639123	59.558	1025261	24.3134
6639123	59.5454	1035261	24.4879
6639123	59.5325	1045261	24.6623
6639123	59.5194	1055261	24.8365
6639123	59.506	1065261	25.0105
6639123	59.4925	1075261	25.1844
6639123	59.4787	1085261	25.3581
6629123	59.748999999999995	705261	18.6535
6629123	59.744	715261	18.8311
6629123	59.7387	725261	19.0086
6629123	59.7331	735261	19.186
6629123	59.7273	745261	19.3633
6629123	59.7213	755261	19.5406
6629123	59.7151	765261	19.7178
6629123	59.7086	775261	19.8949
6629123	59.7018	785261	20.0719
6629123	59.6949	795261	20.2489
6629123	59.6876	805261	20.4257
6629123	59.6802	815261	20.6025
6629123	59.6725	825261	20.7792
6629123	59.6646	835261	20.9558
6629123	59.6564	845261	21.1322
6629123	59.648	855261	21.3086
6629123	59.6394	865261	21.4849
6629123	59.6305	875261	21.6611
6629123	59.6214	885261	21.8371
6629123	59.6121	895261	22.0131
6629123	59.6025	905261	22.1889
6629123	59.5927	915261	22.3646
6629123	59.5827	925261	22.5402
6629123	59.5724	935261	22.7157
6629123	59.5619	945261	22.891
6629123	59.5511	955261	23.0662
6629123	59.5401	965261	23.2413
6629123	59.5289	975261	23.4162
6629123	59.5175	985261	23.590999999999998
6629123	59.5058	995261	23.7657
6629123	59.4939	1005261	23.9402
6629123	59.4818	1015261	24.1146
6629123	59.4694	1025261	24.2888
6629123	59.4568	1035261	24.4629
6629123	59.443999999999996	1045261	24.6368
6629123	59.4309	1055261	24.8106
6619123	59.6594	705261	18.6438
6619123	59.6544	715261	18.8208
6619123	59.6491	725261	18.9978
6619123	59.6436	735261	19.1748
6619123	59.6378	745261	19.3517
6619123	59.6318	755261	19.5285
6619123	59.6256	765261	19.7052
6619123	59.6191	775261	19.8818
6619123	59.6124	785261	20.0584
6619123	59.6054	795261	20.2349
6619123	59.5982	805261	20.4113
6619123	59.5908	815261	20.5876
6619123	59.5832	825261	20.7638
6619123	59.5753	835261	20.9399
6619123	59.5671	845261	21.1159
6619123	59.5588	855261	21.2918
6619123	59.5502	865261	21.4677
6619123	59.5413	875261	21.6434
6619123	59.5323	885261	21.819000000000003
6619123	59.523	895261	21.9945
6619123	59.5134	905261	22.1698
6619123	59.5036	915261	22.3451
6619123	59.4936	925261	22.5202
6619123	59.4834	935261	22.6952
6619123	59.4729	945261	22.8701
6619123	59.4622	955261	23.0449
6619123	59.4513	965261	23.2195
6619123	59.4401	975261	23.394000000000002
6619123	59.4287	985261	23.5683
6619123	59.417	995261	23.7425
6619123	59.4052	1005261	23.9166
6619123	59.3931	1015261	24.0906
6619123	59.3808	1025261	24.2643
6609123	59.5698	705261	18.6341
6609123	59.5648	715261	18.8107
6609123	59.5595	725261	18.9872
6609123	59.553999999999995	735261	19.1637
6609123	59.5483	745261	19.3401
6609123	59.5423	755261	19.5164
6609123	59.5361	765261	19.6927
6609123	59.5296	775261	19.8689
6609123	59.5229	785261	20.045
6609123	59.516000000000005	795261	20.221
6609123	59.5088	805261	20.3969
6609123	59.5015	815261	20.5728
6609123	59.4938	825261	20.7485
6609123	59.486000000000004	835261	20.9242
6609123	59.4779	845261	21.0997
6609123	59.4695	855261	21.2752
6609123	59.4609	865261	21.4505
6609123	59.4521	875261	21.6258
6609123	59.4431	885261	21.8009
6609123	59.4338	895261	21.976
6609123	59.4243	905261	22.1509
6609123	59.4146	915261	22.3257
6609123	59.4046	925261	22.5004
6609123	59.3944	935261	22.6749
6609123	59.38399999999999	945261	22.8494
6609123	59.3733	955261	23.0237
6609123	59.3624	965261	23.1978
6609123	59.3512	975261	23.3719
6609123	59.3399	985261	23.5458
6609123	59.3283	995261	23.7196
6609123	59.3165	1005261	23.8932
6609123	59.3044	1015261	24.0667
6599123	59.4849	695261	18.4482
6599123	59.4802	705261	18.6244
6599123	59.4752	715261	18.8006
6599123	59.4699	725261	18.9766
6599123	59.4644	735261	19.1526
6599123	59.4587	745261	19.3286
6599123	59.4528	755261	19.5045
6599123	59.4466	765261	19.6803
6599123	59.4401	775261	19.855999999999998
6599123	59.4335	785261	20.0316
6599123	59.4266	795261	20.2072
6599123	59.4194	805261	20.3826
6599123	59.4121	815261	20.558000000000003
6599123	59.4045	825261	20.7333
6599123	59.3966	835261	20.9085
6599123	59.3886	845261	21.0836
6599123	59.3802	855261	21.2586
6599123	59.3717	865261	21.4335
6599123	59.3629	875261	21.6083
6599123	59.3539	885261	21.783
6599123	59.3447	895261	21.9576
6599123	59.3352	905261	22.1321
6599123	59.3255	915261	22.3064
6599123	59.3156	925261	22.4806
6599123	59.3054	935261	22.6547
6599123	59.295	945261	22.8287
6599123	59.2844	955261	23.0026
6599123	59.2735	965261	23.1763
6599123	59.2624	975261	23.3499
6599123	59.2511	985261	23.5234
6599123	59.2395	995261	23.6967
6589123	59.4041	675261	18.0875
6589123	59.3998	685261	18.2633
6589123	59.3953	695261	18.4391
6589123	59.3906	705261	18.6148
6589123	59.3856	715261	18.7905
6589123	59.3803	725261	18.9661
6589123	59.3749	735261	19.1417
6589123	59.3692	745261	19.3172
6589123	59.3632	755261	19.4926
6589123	59.3571	765261	19.6679
6589123	59.3507	775261	19.8432
6589123	59.343999999999994	785261	20.0183
6589123	59.3371	795261	20.1934
6589123	59.33	805261	20.3685
6589123	59.3227	815261	20.5434
6589123	59.3151	825261	20.7182
6589123	59.3073	835261	20.893
6589123	59.2993	845261	21.0676
6589123	59.291000000000004	855261	21.2422
6589123	59.2825	865261	21.4166
6589123	59.2737	875261	21.590999999999998
6589123	59.2647	885261	21.7652
6589123	59.2555	895261	21.9393
6589123	59.2461	905261	22.1133
6589123	59.2364	915261	22.2872
6589123	59.2265	925261	22.461
6589123	59.2164	935261	22.6347
6589123	59.206	945261	22.8082
6589123	59.1954	955261	22.9817
6589123	59.1846	965261	23.1549
6589123	59.1735	975261	23.3281
6589123	59.1623	985261	23.5011
6579123	59.3144	675261	18.0793
6579123	59.3102	685261	18.2547
6579123	59.3057	695261	18.43
6579123	59.3009	705261	18.6053
6579123	59.29600000000001	715261	18.7805
6579123	59.2907	725261	18.9557
6579123	59.2853	735261	19.1308
6579123	59.2796	745261	19.3058
6579123	59.2737	755261	19.4807
6579123	59.2676	765261	19.6556
6579123	59.2612	775261	19.8304
6579123	59.2546	785261	20.0051
6579123	59.2477	795261	20.1798
6579123	59.2406	805261	20.3544
6579123	59.2333	815261	20.5288
6579123	59.2258	825261	20.7032
6579123	59.218	835261	20.8775
6579123	59.21	845261	21.0517
6579123	59.2017	855261	21.2258
6579123	59.1932	865261	21.3998
6579123	59.1845	875261	21.5737
6579123	59.1756	885261	21.7475
6579123	59.1664	895261	21.9212
6579123	59.157	905261	22.0947
6579123	59.1473	915261	22.2682
6579123	59.1375	925261	22.4415
6579123	59.1274	935261	22.6148
6579123	59.117	945261	22.7879
6579123	59.1065	955261	22.9608
6579123	59.0957	965261	23.1337
6579123	59.0847	975261	23.3064
6579123	59.0734	985261	23.479
6579123	59.062	995261	23.6514
6569123	59.2205	685261	18.2462
6569123	59.216	695261	18.421
6569123	59.2113	705261	18.5958
6569123	59.2063	715261	18.7706
6569123	59.2012	725261	18.9453
6569123	59.1957	735261	19.1199
6569123	59.1901	745261	19.2945
6569123	59.1842	755261	19.469
6569123	59.1781	765261	19.6434
6569123	59.1717	775261	19.8178
6569123	59.1651	785261	19.992
6569123	59.1583	795261	20.1662
6569123	59.1512	805261	20.3403
6569123	59.1439	815261	20.5144
6569123	59.1364	825261	20.6883
6569123	59.1286	835261	20.8621
6569123	59.1207	845261	21.0359
6569123	59.1124	855261	21.2095
6569123	59.104	865261	21.3831
6569123	59.0953	875261	21.5565
6569123	59.0864	885261	21.7299
6569123	59.0772	895261	21.9031
6569123	59.0679	905261	22.0763
6569123	59.0583	915261	22.2493
6569123	59.0484	925261	22.4222
6559123	59.1429	655261	17.7141
6559123	59.1351	675261	18.0632
6559123	59.1309	685261	18.2377
6559123	59.1264	695261	18.4121
6559123	59.1217	705261	18.5864
6559123	59.1167	715261	18.7607
6559123	59.1116	725261	18.935
6559123	59.1062	735261	19.1092
6559123	59.1005	745261	19.2833
6559123	59.0947	755261	19.4573
6559123	59.0885	765261	19.6313
6559123	59.0822	775261	19.8052
6559123	59.0756	785261	19.979
6559123	59.0688	795261	20.1528
6559123	59.0618	805261	20.3264
6559123	59.0545	815261	20.5
6559123	59.047	825261	20.6735
6559123	59.0393	835261	20.8469
6559123	59.0313	845261	21.0202
6559123	59.0232	855261	21.1934
6559123	59.0147	865261	21.3665
6559123	59.0061	875261	21.5395
6559123	58.9972	885261	21.7124
6559123	58.9881	895261	21.8852
6559123	58.9787	905261	22.0579
6559123	58.9692	915261	22.2305
6549123	59.0532	655261	17.707
6549123	59.0454	675261	18.0552
6549123	59.0412	685261	18.2292
6549123	59.0367	695261	18.4032
6549123	59.032	705261	18.5771
6549123	59.0271	715261	18.7509
6549123	59.022	725261	18.9247
6549123	59.0166	735261	19.0985
6549123	59.011	745261	19.2721
6549123	59.0051	755261	19.4457
6549123	58.998999999999995	765261	19.6192
6549123	58.9927	775261	19.7927
6549123	58.9862	785261	19.9661
6549123	58.9794	795261	20.1394
6549123	58.9724	805261	20.3126
6549123	58.9651	815261	20.4857
6549123	58.9577	825261	20.6587
6549123	58.95	835261	20.8317
6549123	58.942	845261	21.0046
6549123	58.9339	855261	21.1773
6549123	58.9255	865261	21.35
6549123	58.9169	875261	21.5225
6549123	58.908	885261	21.695
6549123	58.8989	895261	21.8674
6549123	58.8896	905261	22.0396
6539123	58.967	645261	17.5263
6539123	58.9634	655261	17.7
6539123	58.9597	665261	17.8737
6539123	58.9557	675261	18.0473
6539123	58.9515	685261	18.2208
6539123	58.9471	695261	18.3943
6539123	58.9424	705261	18.5678
6539123	58.9375	715261	18.7412
6539123	58.9324	725261	18.9145
6539123	58.927	735261	19.0878
6539123	58.9214	745261	19.261
6539123	58.9156	755261	19.4342
6539123	58.9095	765261	19.6073
6539123	58.9032	775261	19.7803
6539123	58.8967	785261	19.9532
6539123	58.8899	795261	20.125999999999998
6539123	58.883	805261	20.2988
6539123	58.8757	815261	20.4715
6539123	58.8683	825261	20.6441
6539123	58.8606	835261	20.8166
6539123	58.8527	845261	20.989
6539123	58.8446	855261	21.1614
6539123	58.8362	865261	21.3336
6539123	58.8276	875261	21.5057
6539123	58.8188	885261	21.6777
6539123	58.8098	895261	21.8497
6539123	58.8005	905261	22.0215
6539123	58.791000000000004	915261	22.1932
6539123	58.7812	925261	22.3648
6529123	58.8805	635261	17.3465
6529123	58.8772	645261	17.5197
6529123	58.8737	655261	17.692999999999998
6529123	58.87	665261	17.8662
6529123	58.8661	675261	18.0394
6529123	58.8619	685261	18.2125
6529123	58.8574	695261	18.3856
6529123	58.8528	705261	18.5586
6529123	58.8479	715261	18.7315
6529123	58.8428	725261	18.9044
6529123	58.8374	735261	19.0773
6529123	58.8318	745261	19.25
6529123	58.826	755261	19.4227
6529123	58.82	765261	19.5954
6529123	58.8137	775261	19.7679
6529123	58.8072	785261	19.9404
6529123	58.8005	795261	20.1128
6529123	58.7935	805261	20.2851
6529123	58.7863	815261	20.4574
6529123	58.7789	825261	20.6295
6529123	58.7713	835261	20.8016
6529123	58.7634	845261	20.9736
6529123	58.7553	855261	21.1455
6529123	58.747	865261	21.3173
6529123	58.7384	875261	21.489
6529123	58.7296	885261	21.6606
6529123	58.7206	895261	21.831999999999997
6529123	58.7113	905261	22.0034
6529123	58.7019	915261	22.1747
6529123	58.6922	925261	22.3459
6519123	58.7938	625261	17.1675
6519123	58.7908	635261	17.3404
6519123	58.7875	645261	17.5132
6519123	58.784	655261	17.686
6519123	58.7803	665261	17.8588
6519123	58.7764	675261	18.0315
6519123	58.7722	685261	18.2042
6519123	58.7678	695261	18.3768
6519123	58.7631	705261	18.5494
6519123	58.7583	715261	18.7219
6519123	58.7532	725261	18.8944
6519123	58.7478	735261	19.0667
6519123	58.7423	745261	19.2391
6519123	58.7365	755261	19.4113
6519123	58.7305	765261	19.5835
6519123	58.7242	775261	19.7556
6519123	58.7177	785261	19.9277
6519123	58.711000000000006	795261	20.0997
6519123	58.7041	805261	20.2716
6519123	58.6969	815261	20.4434
6519123	58.6895	825261	20.6151
6519123	58.6819	835261	20.7867
6519123	58.6741	845261	20.9583
6519123	58.666000000000004	855261	21.1297
6519123	58.6577	865261	21.3011
6519123	58.6492	875261	21.4723
6519123	58.6404	885261	21.6435
6519123	58.6314	895261	21.8145
6519123	58.6222	905261	21.9855
6519123	58.6128	915261	22.1563
6519123	58.6031	925261	22.3271
6519123	58.5177	1005261	23.6886
6509123	58.7068	615261	16.9895
6509123	58.70399999999999	625261	17.1619
6509123	58.701	635261	17.3344
6509123	58.6978	645261	17.5068
6509123	58.6943	655261	17.6791
6509123	58.6906	665261	17.8515
6509123	58.6867	675261	18.0237
6509123	58.6825	685261	18.195999999999998
6509123	58.6781	695261	18.3681
6509123	58.6735	705261	18.5403
6509123	58.6687	715261	18.7123
6509123	58.6636	725261	18.8843
6509123	58.6583	735261	19.0563
6509123	58.6527	745261	19.2282
6509123	58.647	755261	19.4
6509123	58.641000000000005	765261	19.5718
6509123	58.6347	775261	19.7434
6509123	58.6283	785261	19.9151
6509123	58.6216	795261	20.0866
